user_id,business_id,stars
p3MF38R3Htt3ZWyPJMTFgQ,q95WN1MTI-PFM_NVEfHhyA,4
KFRC_GdFH-bXb6brxd7WvQ,lgRLyicXByG1-W0QdsTopw,5
iTmWHtltCtk0Gm55AOxrUA,sJ0IiEvM--BRApoyAQ51cw,5
jaDTgMqh4DzoLJrMrW3JcA,SsGNAc9U-aKPZccnaDtFkA,5
hru2IDwSyN61sgWPtJw_hA,c7hwytmur_DNYnzdBrz9ZA,5
J_q8jN623uew8ZzMChXBCA,2PfavOTufsPCRdYm-bFcpw,5
IqjFenVF7ofLICCug9DfgA,9mwShpTgZofOujt4JfyGmw,4
2VqU7uoDeiE8OUL14Ce5Ig,rellBaGc6G4mgcqSACGL5w,5
cMlY-nsvj9DCrv_lLVp5Fg,feQYxrwOTfUioQmiY_USew,3
J_q8jN623uew8ZzMChXBCA,wUALXOAurB8LfKZPhLfjZg,4
f9LuLzqLMNJJoV3zmu6dBA,q_BKmbdlYfQJroJVHfYMUQ,3
iTmWHtltCtk0Gm55AOxrUA,52CzJDb4EakSjEQOUys77Q,3
hYaLWF-gCxMMsTEMTMw-sQ,2SwC8wqpZC4B9iFVTgYT9A,4
-Gdjho_gZhgTXkYmSPy0qw,3WgM6mvYrPDxGJ5fADSkUw,4
JsKvjx4Qiwvof8RV3luTrw,7xNe2WZAQUGMp1_CxGVKnQ,2
J_q8jN623uew8ZzMChXBCA,nztzwmQUoE8nXSIqzfzGDA,3
p9OvcIakpDoDXl0Lez5CJQ,pMBxvWFY03Z95jNVUVWGwg,3
GMtILOfAHXUMrfMgLPG0gg,XY3aIm-0PZMXXkVKECD7uw,5
f9LuLzqLMNJJoV3zmu6dBA,lzoHy4zrJ_avbJGO5HMOUQ,4
Yvn7DHj7o7sSCH2rNH74Mw,iTSuk8UQGaNAFKBYEzdeWQ,4
qbzoEU-SPiGrmO41giYrcQ,Ts4xsKPU7FNPPZRj-nRjIg,3
6jVrGOl04TGIRmwCf7BW-g,9ylfrWjdX6CltGs_Qcv7Ng,5
SlKJNLm1SQdgaaKtqD--1w,p1Wb4mEH04qrUMfmPepFzw,4
Ai1t-UCf0ElszaDajWlnwg,-b9ZUSmcsGxutDSW1DIbdA,3
5wTVzr3SyZzpiu-U_Yim6A,h5cvE8TClzDrrlg88gD97Q,4
K1oHkXNn1ZRmdnSN5AFsGw,woJbuuWU7zyXA63YV3p0gg,2
UD7Y1CqfY6mDmRwIuCf6nA,lVB0HB2PxC9OTtMcz0wagA,3
jfvv8uvdSJYa5NWEAloxpQ,52CzJDb4EakSjEQOUys77Q,3
7ffOjgAG5au2IyZGLajsmg,P0kIWqaoOjIJEtJBydFvoA,4
D1G8W0SgCbsKTv7cAqKcNg,-b9ZUSmcsGxutDSW1DIbdA,2
gwnVSev8aNLvMArs3WTfFw,s5ZdjjFX3CS2uS6_oVH7CQ,2
njgEC3foXamFUQxsTBeY5A,V7r0F2kr1WlyNOBy-C_HMA,5
D1G8W0SgCbsKTv7cAqKcNg,EpaXijMLlEXvQfM9gXDYiA,4
sS2sSWqZMnQMRoWx-Mdzgg,rXb8s7TOx2-uWxzACEXcpg,3
JEvkfVPf_DuhX-ntE5L6bQ,Ts4xsKPU7FNPPZRj-nRjIg,2
UD7Y1CqfY6mDmRwIuCf6nA,r9rub_ajcb-3yYsYYD5apw,5
RSExP0-Boucr4QyIEzZi0A,5MChfa-jZfMo3vBpolkSbw,3
ZqKg4O7EXci7SR_UUS2J_g,YYce9ncwXBgOjU6ItboZ1Q,3
MSuyK2p8G9hEqyWf5IgnYQ,zUzEjxKEn8eNVksImZ2oGw,3
0LzlRSXLhEsVSWFEvW_5yg,90Fqfzd8zD9AuuNBSv9lAg,2
lAqoz5QTFxp3GDfpq0McRQ,PP1iNmpyRIEVpWv98IVvFw,4
njgEC3foXamFUQxsTBeY5A,osixLFHD7OKEUy2HSbN-7Q,5
GMtILOfAHXUMrfMgLPG0gg,81z_FvKvJ7YFfuP8WN7RnQ,5
-0itF0VWVBe3k2AdfUReGA,UXlGymo9AduQcq-Q-H16og,4
JLS56V5lhErpFUjZ8N8VrA,v7e-GIGgEIFANhHsywlhrw,4
MzyUCQD3CtIQ0ifkYKl8iQ,dxCqGkhtXq-9fYEsX7Mf6Q,4
qaMsP2zsLnelcd4Hj60TmA,8rztpAGPJA9fgFwP25RP7A,4
jd5yWDLRt5NnwTZdPRAnuQ,WWlNzfSllSQhr4whj0W_ng,5
x1tqIO9G1RX3qd6Y4TsHXg,9S1I9r0JXTaaQ7yb30rP2g,5
RSExP0-Boucr4QyIEzZi0A,mGoHakt3WsXA-dVC-9g33g,3
9cCTmiJ7hz35rHIdr8n9kA,XY3aIm-0PZMXXkVKECD7uw,4
6Mflt7fworNLu031TDrDSA,pMBxvWFY03Z95jNVUVWGwg,2
9cCTmiJ7hz35rHIdr8n9kA,AtJzxpkKh3VMTqmkHhy0Lw,4
JLS56V5lhErpFUjZ8N8VrA,bBGaDEJVpUNEm1qAMdx0_Q,5
UnGPr6ZnGe9YOSZRopnS5g,Sqks43T-hvkHhBfbe5xgjg,5
UnGPr6ZnGe9YOSZRopnS5g,sJ0IiEvM--BRApoyAQ51cw,4
DSWiwtUyWK1YwY8NBKDhGg,uC8nWYLTBtIc9p6JrcvgkQ,3
tn0EqWiKmv_wogIQvarX4A,sxeuOMBRllOHXJTaUlI9kQ,4
-0itF0VWVBe3k2AdfUReGA,Gdrw2h0ivQi2UVXpTiLbqA,4
csNALHN2BVA7hVgC9ge-VQ,Yj1EJ_HDLtw7wLcdpmaY9w,5
_vS9qNQvx8wVUOIkj4qfAg,Nui7Cnhrhrm4Ar2rcSHbIA,2
gwnVSev8aNLvMArs3WTfFw,9ylfrWjdX6CltGs_Qcv7Ng,5
Mi2RM4vWd2RTZgdm1XGKKw,0FmWly56nUTg60-b5k0gTQ,4
Hys6HzKi24j2809kI_7dKA,nPw3ATZ6A5MA4wE9kQ15Kg,4
bEyGMTOF8gcAwjNz_qXv-w,0IKwgLg_UApkFzMCAaJ1Lw,4
l5SH2Wkxl-g8wRSDrJnC2Q,6THckpNEt8VlGpYgC_4JcQ,4
DLu1Bum8EXNE62xno-v0VA,Yj1EJ_HDLtw7wLcdpmaY9w,4
J_q8jN623uew8ZzMChXBCA,9S1I9r0JXTaaQ7yb30rP2g,4
11Ydte1VfE85UHK24d4QRQ,q_2HooHFCE9wAwmXQPkuyg,3
J_q8jN623uew8ZzMChXBCA,1u_8Lk1_0UsTmjW6b12bpw,2
iTmWHtltCtk0Gm55AOxrUA,Z94doPdgyDOgjtYUVRBNjQ,4
DSWiwtUyWK1YwY8NBKDhGg,ZcaR7xOJgzItSOJBGH-A_A,3
l5SH2Wkxl-g8wRSDrJnC2Q,XmdTkxKyJd7TuDLoiic1kg,2
kWkgwRxqWD-h260dMTkHUA,diAEN3I9fXcZgNFpA5vz4g,4
GMtILOfAHXUMrfMgLPG0gg,AtJzxpkKh3VMTqmkHhy0Lw,5
lAqoz5QTFxp3GDfpq0McRQ,bUmnZJ1DjtDP2_qb2M62mg,5
ObYBbapQShoG4zjDR1gSXw,X7844DdJO4y2oVbcpxD-NA,5
Xmuk68liVfhyG-WfsUt_hg,P0kIWqaoOjIJEtJBydFvoA,5
D1G8W0SgCbsKTv7cAqKcNg,MonRZXpZ1vbBtw-q9bfGug,4
kWkgwRxqWD-h260dMTkHUA,r8jeeS3k_diihMDSu9IjlA,4
f9LuLzqLMNJJoV3zmu6dBA,r9rub_ajcb-3yYsYYD5apw,5
9HCfCmd0t5GErgm7He6AeQ,9oImwXLAn-DFppBrfbmkLg,5
qvafrUlgfjm6kc8Zk5R8jQ,howeWJgjp0m25gY4gRSsYA,3
JLS56V5lhErpFUjZ8N8VrA,x8GTTMIAtUJ5EsIMnsOacQ,4
clgaCFcZ0-JnM7V9DGbOlg,NjWAVjMxUwOqnpOOQL71QA,5
GMtILOfAHXUMrfMgLPG0gg,fY5s3NUnJTYJOHQeRPYNFQ,5
5_GNc6DHiOOSH47ZjmOG_Q,Q4ULAiIE2qCA4RYplCTrUQ,3
MSuyK2p8G9hEqyWf5IgnYQ,-b9ZUSmcsGxutDSW1DIbdA,3
FyCBkNXwoI_6X6apbslg4g,Sqks43T-hvkHhBfbe5xgjg,4
xSyjJmHMYyoutsNznUWTqw,jR7rDinCcHNZxl4jA0iKJQ,3
9HCfCmd0t5GErgm7He6AeQ,EbYGsrovAJRNitvkmAix3g,5
KSS6v5fcZNoelu4eEZCFcw,mKEUpLDkL_SZvjI5Hc9gpw,3
iTmWHtltCtk0Gm55AOxrUA,tygo8BbCFwGFxIitgTp_zQ,3
_ZuylBniwr0G3xoZ5-IhNw,PzG0XmAmtXFs6Fdnubf41g,4
nEYPahVwXGD2Pjvgkm7QqQ,PzG0XmAmtXFs6Fdnubf41g,4
KSS6v5fcZNoelu4eEZCFcw,RjavzMXChoFWdsIZnfs5YQ,4
6Mflt7fworNLu031TDrDSA,Jo2Oodau9nuha0hLdc_zAA,3
UD7Y1CqfY6mDmRwIuCf6nA,ffVx7PrC2JSfOq_DTW-vZQ,4
9cCTmiJ7hz35rHIdr8n9kA,mPlWLIA4pkHMRtlQDm6UyQ,4
H4NhdCLWClmdNFe7ej7Njg,-iVcmhjfq79QoTWzrb6pKg,4
bhZ13wN_5lQrKX278AP_aw,Q4ULAiIE2qCA4RYplCTrUQ,3
lAqoz5QTFxp3GDfpq0McRQ,fzXMAz-uYjdLhxWYABo_8Q,5
JEvkfVPf_DuhX-ntE5L6bQ,nsZrRPXIfEm2Gyd3nZRyXA,4
J_q8jN623uew8ZzMChXBCA,oJwy0ELke7wS6WsztypYwQ,5
T_wjLgPOPXry7Bea4MzoVQ,tpnEAM1bfOpz79Lvf6SmvA,3
xSyjJmHMYyoutsNznUWTqw,nsZrRPXIfEm2Gyd3nZRyXA,2
7ffOjgAG5au2IyZGLajsmg,RhOTBt7ISr2rhXisSMLTSw,3
JLS56V5lhErpFUjZ8N8VrA,Uiz1Xq1I6jdnDLtzIIF9hQ,3
RSExP0-Boucr4QyIEzZi0A,1qUYk564SajvwTtkNM6KJA,3
nEYPahVwXGD2Pjvgkm7QqQ,rellBaGc6G4mgcqSACGL5w,4
E62SZVU_FsbCYaVnMRs4TA,v7e-GIGgEIFANhHsywlhrw,4
njgEC3foXamFUQxsTBeY5A,2K-XaFjaHUR8Dp6QAihITg,4
Ce-qdUhoBy7hJQUulYStWA,rE0-KhjcOQOWIaiybjsDZw,5
9OZH1Ecw-qUkCW5MS0NefA,Z-BI5HJmC2HcpiVuXwVM3A,2
-Gdjho_gZhgTXkYmSPy0qw,ewN984Rvux04uuQFrGu7mw,4
fwsJGulnozT2U6FefsLiFw,FAKevEJKD1D1Nccy6vccgA,5
hkbwjnY42LDloMV84Yoy5g,Zg5JB5GBqhmxt9W7tFKN7w,4
0P58MD0FRVI6pTVKUpd7YA,v7e-GIGgEIFANhHsywlhrw,4
hEk0VssowoyeEF2R0ZB-7w,iTSuk8UQGaNAFKBYEzdeWQ,3
FyCBkNXwoI_6X6apbslg4g,diAEN3I9fXcZgNFpA5vz4g,5
0vCEI3ZJF_gXgWHpcR7WtA,TxKmAsKQjND5vbhBdUSyIA,4
x1tqIO9G1RX3qd6Y4TsHXg,m0R4GViXeLOWuOlzoCv3OQ,5
KFRC_GdFH-bXb6brxd7WvQ,0ayh3LxJwSbJEOlBCx9APA,4
RSExP0-Boucr4QyIEzZi0A,EbYGsrovAJRNitvkmAix3g,5
nEYPahVwXGD2Pjvgkm7QqQ,0FgwBx7pgmNdUtsd_T8UYQ,4
sS2sSWqZMnQMRoWx-Mdzgg,LvdvLtCbAriMJp6cjLm9EA,4
nEYPahVwXGD2Pjvgkm7QqQ,ihUWFwY0r3ApW5aZ4Aqf9Q,3
L_1ldS4LQxCt7cVN1tfWAQ,r9rub_ajcb-3yYsYYD5apw,4
fhNxoMwwTipzjO8A9LFe8Q,Jo2Oodau9nuha0hLdc_zAA,4
scIDar9VGDMcTOHbem37pg,pMBxvWFY03Z95jNVUVWGwg,3
o9XGClSBzCsQxbcCzTPdnQ,A61mX9Ed_txnw-S9idIdZg,5
bhZ13wN_5lQrKX278AP_aw,v7e-GIGgEIFANhHsywlhrw,3
T_wjLgPOPXry7Bea4MzoVQ,Ca-003BAqWW-IEsFvjlY9g,5
nEYPahVwXGD2Pjvgkm7QqQ,EbYGsrovAJRNitvkmAix3g,5
H_AKKEnEcuYrujI7xSxyeA,b686MZPPrVhnwYhhPZQdJA,5
lq1nrAfDoCXriVTCcFG6xQ,rcCGdKxMPJk4lCzZZ1i_bA,4
yfRrC6MhxpIJ4-xMcrmk5Q,buVALudg30kgkDusqB3yJw,4
_7Lg8iTWpFc0O7PEA8FmbQ,1vK7gWQ_b5ehAyOidOsYtg,4
Q6PGJ1UylVz9bby8wQqEPg,RSr7nAayztT5mBLUBMpbpg,3
UD7Y1CqfY6mDmRwIuCf6nA,YiGCPuFsQ7RsW9tOeNZ5Qw,4
DJEMTgcPO5O6qQA1eWNLSw,uUj-mziX-qv0e1k0jkpI7g,3
fhNxoMwwTipzjO8A9LFe8Q,MonRZXpZ1vbBtw-q9bfGug,4
hEk0VssowoyeEF2R0ZB-7w,NeUf9FyCCIN4MEseNyqkXQ,4
Nhvkukz5MECqEUQVfh6A6w,SsGNAc9U-aKPZccnaDtFkA,5
_e5drmTJBSV0yiFBrTimtg,8rztpAGPJA9fgFwP25RP7A,4
Q3fFv_ft17OyV-NRF1iQxw,0QkkNagJaWllynycTF-fRQ,3
RSExP0-Boucr4QyIEzZi0A,9mwShpTgZofOujt4JfyGmw,3
_ZuylBniwr0G3xoZ5-IhNw,qMWWQpMiMcV8jz_57cBB0w,4
hru2IDwSyN61sgWPtJw_hA,q95WN1MTI-PFM_NVEfHhyA,2
ulik60Aw4MMl3fKi78B_fg,UrS9awRtye1YFlW5V1bWzw,4
-0itF0VWVBe3k2AdfUReGA,NjWAVjMxUwOqnpOOQL71QA,4
6VEID9yjoYWFZkUcP_GNBg,-UqxkoufE3WGTnLZV9em3w,5
GnV8MNKEhHVl27bMVUuQTA,0QkkNagJaWllynycTF-fRQ,2
B5WkNWDxZ-baWoQc6DBNHA,7xNe2WZAQUGMp1_CxGVKnQ,3
njgEC3foXamFUQxsTBeY5A,2UUkXa45Vgk_TfCP6kmfSw,5
UnGPr6ZnGe9YOSZRopnS5g,4O0GslAIwG_1regXO_UcaQ,4
dapbOj1WwSchUr-7V63IBg,--UE_y6auTgq3FXlvUMkbw,4
bvu13GyOUwhEjPum2xjiqQ,ufIN_oA285Zivd-4szJKxQ,5
MSuyK2p8G9hEqyWf5IgnYQ,wIsoQXDI4X6elYxTvkD_Rw,5
11Ydte1VfE85UHK24d4QRQ,FtjvnLhh51ZBYEpKAARaFQ,3
Vy6oxUFDSGCLmNA6GoA1tQ,8zdeaK3PWDsr5Kq4UOuNSw,5
scIDar9VGDMcTOHbem37pg,6THckpNEt8VlGpYgC_4JcQ,3
go2dZIDfrEBqfsGKnA4m7g,sF8rL9XOz4v48YdTucaBGQ,2
go2dZIDfrEBqfsGKnA4m7g,4O0GslAIwG_1regXO_UcaQ,5
f9LuLzqLMNJJoV3zmu6dBA,wc6MUrDdAtQLqKUDn4F0ew,3
hru2IDwSyN61sgWPtJw_hA,m0R4GViXeLOWuOlzoCv3OQ,5
So32N7bSbUd1RwhFtI6jTQ,SsGNAc9U-aKPZccnaDtFkA,2
L_1ldS4LQxCt7cVN1tfWAQ,--UE_y6auTgq3FXlvUMkbw,3
9OZH1Ecw-qUkCW5MS0NefA,3WgM6mvYrPDxGJ5fADSkUw,3
f9LuLzqLMNJJoV3zmu6dBA,QR_Nmup1tRj1WwooAKePbg,3
dapbOj1WwSchUr-7V63IBg,LvdvLtCbAriMJp6cjLm9EA,4
gwnVSev8aNLvMArs3WTfFw,vtcEXiQukuSzOMxyVxlh-Q,4
_7Lg8iTWpFc0O7PEA8FmbQ,ihUWFwY0r3ApW5aZ4Aqf9Q,3
-Gdjho_gZhgTXkYmSPy0qw,gu9qDUz44-8H1vdq_MQymQ,3
UFr-WCtnNbX8O3sI7h4qeQ,GM4-aWjgQjxN8sOwff7Ufw,5
L2ne7hSJDy0U6sBD8wVaQA,wHi8ODv7TGmeUB02XoX-mA,2
nEYPahVwXGD2Pjvgkm7QqQ,l_Wey2YC6NvVUIH8vTygGg,3
p9OvcIakpDoDXl0Lez5CJQ,QnnssZJOLZquRp0hqeK1dA,4
JPPhyFE-UE453zA6K0TVgw,QBdX_ziDIyshttyAxDnskw,3
WMTm9HHRA3EewoxTX1Gleg,ufIN_oA285Zivd-4szJKxQ,5
Zm9BUEVAA5Cxxrp0Kyq1xg,KiVpfyWThpqf29pVMso_nA,4
9OZH1Ecw-qUkCW5MS0NefA,w7VSMULJ9GtRi3CBRxoJtg,4
DSWiwtUyWK1YwY8NBKDhGg,8q8GMsDPYp4JVdx6k-FeTA,4
kWkgwRxqWD-h260dMTkHUA,XZK4N683_sPkQ2MYyafD3Q,5
r_96n9O0jNzbNCZDkSB0EQ,Z94doPdgyDOgjtYUVRBNjQ,4
E62SZVU_FsbCYaVnMRs4TA,WTSOPGECPOmq-PUxNiHptQ,3
OD1zfOrexwZoxJjTowGDfw,RSr7nAayztT5mBLUBMpbpg,4
sjSo7Bd7DHRgwWbVBOrOHw,U5oM7F_XUWMiTqto7tcPVw,2
Hr9I9Jdy3MKCZ7c-bpehMQ,m4LaTWm5vP01mGpFcqoPZw,3
D1G8W0SgCbsKTv7cAqKcNg,AD0FE_5dM7pWy5YdbMZaGQ,3
J_q8jN623uew8ZzMChXBCA,fvhWfSPlx5J_3F-ScLpvXQ,4
TckShYnQa0eD3WQxdoE3GQ,C4GHQTB-G0R2Geov298GLw,4
csNALHN2BVA7hVgC9ge-VQ,Nui7Cnhrhrm4Ar2rcSHbIA,3
L6y73vaWaSvqYUKq6Rsr2w,2-T_D2lIL5Ub2G_U2crtrQ,5
RSExP0-Boucr4QyIEzZi0A,kg4AP5am_IUczgp1neOvMw,4
_e5drmTJBSV0yiFBrTimtg,xl1mNGpaoLdiVWj_D6-L_A,4
PBxy5pSI8yC5nUEWNaXjlg,KtJfS8l8X_ZtoTOHr4sQ9g,4
_7Lg8iTWpFc0O7PEA8FmbQ,SsGNAc9U-aKPZccnaDtFkA,5
qvafrUlgfjm6kc8Zk5R8jQ,wQ3klyJeDhIQUIZS2X5r7Q,4
nEYPahVwXGD2Pjvgkm7QqQ,k8Vih-WEeO5Jmilhbm2xmg,4
DJEMTgcPO5O6qQA1eWNLSw,wlS-0nxpHQaFqv_iZ01fvw,2
l5SH2Wkxl-g8wRSDrJnC2Q,wUALXOAurB8LfKZPhLfjZg,5
2VqU7uoDeiE8OUL14Ce5Ig,-vVQyTVHitF6TOHGijVXxQ,2
-la6YVHqiwf2fR8o617mBQ,q_2HooHFCE9wAwmXQPkuyg,4
SlKJNLm1SQdgaaKtqD--1w,2K-XaFjaHUR8Dp6QAihITg,4
8syjbjJRkzxK9RUaKewUrg,sF8rL9XOz4v48YdTucaBGQ,4
u2F_wCshIRLCKO0Un2R3ow,wlS-0nxpHQaFqv_iZ01fvw,5
0vCEI3ZJF_gXgWHpcR7WtA,6THckpNEt8VlGpYgC_4JcQ,4
njgEC3foXamFUQxsTBeY5A,PzG0XmAmtXFs6Fdnubf41g,4
lAqoz5QTFxp3GDfpq0McRQ,NfheNBs_UbGN1r25Ehdl_Q,2
kWkgwRxqWD-h260dMTkHUA,egky1j0WUGf97EU4fGXLgw,4
5_GNc6DHiOOSH47ZjmOG_Q,wHi8ODv7TGmeUB02XoX-mA,2
hru2IDwSyN61sgWPtJw_hA,90Fqfzd8zD9AuuNBSv9lAg,4
o9XGClSBzCsQxbcCzTPdnQ,rR_szXNwNQB-MgEoTElb8Q,4
aJf2Efw3pilH26zmSn2lPw,Gdrw2h0ivQi2UVXpTiLbqA,5
nEYPahVwXGD2Pjvgkm7QqQ,RSr7nAayztT5mBLUBMpbpg,4
bhZ13wN_5lQrKX278AP_aw,SsGNAc9U-aKPZccnaDtFkA,4
ulik60Aw4MMl3fKi78B_fg,DQf154I5lrbJ_d_pSkiGJg,4
aJf2Efw3pilH26zmSn2lPw,EpaXijMLlEXvQfM9gXDYiA,4
5wTVzr3SyZzpiu-U_Yim6A,Uiz1Xq1I6jdnDLtzIIF9hQ,4
fwsJGulnozT2U6FefsLiFw,FZMQgCGGYDEXcQhZslAHxw,2
FP79xn8H2XXnMksRuP5l6A,b6H3J8zWmFhzHiqSIpymvA,4
rkmM0Ku4NmG6gE5DaaEntA,FtjvnLhh51ZBYEpKAARaFQ,2
DLu1Bum8EXNE62xno-v0VA,Sqks43T-hvkHhBfbe5xgjg,4
MSuyK2p8G9hEqyWf5IgnYQ,rgmptwPbBH1wLpiBHcbIhA,5
ObYBbapQShoG4zjDR1gSXw,Zg5JB5GBqhmxt9W7tFKN7w,3
fwsJGulnozT2U6FefsLiFw,bBGaDEJVpUNEm1qAMdx0_Q,4
tH4brXlghqKn_9GbahrMTQ,81z_FvKvJ7YFfuP8WN7RnQ,5
scIDar9VGDMcTOHbem37pg,cTrEkyZXz4gBDOdN8vsRlQ,4
Zm9BUEVAA5Cxxrp0Kyq1xg,sxeuOMBRllOHXJTaUlI9kQ,4
yfRrC6MhxpIJ4-xMcrmk5Q,cTrEkyZXz4gBDOdN8vsRlQ,3
4cW3iQW6JD1C8VxYP0eyXg,V7r0F2kr1WlyNOBy-C_HMA,5
iTmWHtltCtk0Gm55AOxrUA,escSqSs7Gma9mu0CXkQIiA,4
kWkgwRxqWD-h260dMTkHUA,MALVwbgb3rS4GBu9tGlNUg,4
SlKJNLm1SQdgaaKtqD--1w,osixLFHD7OKEUy2HSbN-7Q,4
qvafrUlgfjm6kc8Zk5R8jQ,RhOTBt7ISr2rhXisSMLTSw,4
-Gdjho_gZhgTXkYmSPy0qw,cmGR1HS9ms233roSllcglw,4
WL8_Xlo-WIrFmTnolm006Q,bwu0cUZfksuu-uzTPrrl2A,3
qbzoEU-SPiGrmO41giYrcQ,0QkkNagJaWllynycTF-fRQ,4
_ZuylBniwr0G3xoZ5-IhNw,ffVx7PrC2JSfOq_DTW-vZQ,4
WL8_Xlo-WIrFmTnolm006Q,2K-XaFjaHUR8Dp6QAihITg,5
5_GNc6DHiOOSH47ZjmOG_Q,Tfysaq2SdZAc5_TyPpuyLA,4
ukrBUZXE5K1J57FI7ve_RQ,8Zoej25Y9-yEyuiL7-Ax7A,4
clgaCFcZ0-JnM7V9DGbOlg,17Zp0inFGLaQsxMBapdh4Q,5
ulik60Aw4MMl3fKi78B_fg,kg4AP5am_IUczgp1neOvMw,4
lq1nrAfDoCXriVTCcFG6xQ,UXlGymo9AduQcq-Q-H16og,5
nEYPahVwXGD2Pjvgkm7QqQ,C2BferG4f-WQJQuTvyRzlA,3
tH4brXlghqKn_9GbahrMTQ,J2x_AMx591i6TK3xccEzqQ,5
scIDar9VGDMcTOHbem37pg,qemCNgjeYGcFsRwxW9x4xw,2
2VqU7uoDeiE8OUL14Ce5Ig,EpaXijMLlEXvQfM9gXDYiA,5
So32N7bSbUd1RwhFtI6jTQ,uC8nWYLTBtIc9p6JrcvgkQ,1
IqjFenVF7ofLICCug9DfgA,6eU9yPTTbf8PS8fMc4nmCg,2
fwsJGulnozT2U6FefsLiFw,78JJr9A0MbbHuXE1XUr-bQ,5
nEYPahVwXGD2Pjvgkm7QqQ,h27XSUr66bI87J01FsYDpw,4
GMtILOfAHXUMrfMgLPG0gg,Dq6g0ubf267tWRU4BSk44A,2
jd5yWDLRt5NnwTZdPRAnuQ,63M2e_wSmQ8GbLDUau5K6Q,4
IqjFenVF7ofLICCug9DfgA,Sqks43T-hvkHhBfbe5xgjg,5
go2dZIDfrEBqfsGKnA4m7g,UK51LgJRJ8_LUQQPZ5zfxw,3
qkVi1ego30vr8P4UWi1tHg,-Mh44q324VW8mpxIdH_HPw,4
SlKJNLm1SQdgaaKtqD--1w,QBdX_ziDIyshttyAxDnskw,4
9OZH1Ecw-qUkCW5MS0NefA,WTSOPGECPOmq-PUxNiHptQ,1
ObYBbapQShoG4zjDR1gSXw,rXb8s7TOx2-uWxzACEXcpg,3
rkmM0Ku4NmG6gE5DaaEntA,c7hwytmur_DNYnzdBrz9ZA,5
L2ne7hSJDy0U6sBD8wVaQA,-vVQyTVHitF6TOHGijVXxQ,4
RSExP0-Boucr4QyIEzZi0A,MonRZXpZ1vbBtw-q9bfGug,3
LhgQq1x4n9ardg1PFo8vgg,nsZrRPXIfEm2Gyd3nZRyXA,4
6QhWTugzBJ3cdv2N4WZcSA,2UUkXa45Vgk_TfCP6kmfSw,2
gtJJBaQwTwE45NnNF0coVA,V7r0F2kr1WlyNOBy-C_HMA,4
2UC3rwRm6swuNFt_GhKOhw,mGoHakt3WsXA-dVC-9g33g,3
UD7Y1CqfY6mDmRwIuCf6nA,fGTrdnKyM_wdT6niaxzU3Q,4
_7Lg8iTWpFc0O7PEA8FmbQ,NeUf9FyCCIN4MEseNyqkXQ,2
ZqKg4O7EXci7SR_UUS2J_g,VLXFrRkD7g2eLjloFQcKfg,3
Pc2ezRRHcXUXWXmZutQPeg,YiGCPuFsQ7RsW9tOeNZ5Qw,2
10dhZs996tBtJq2nd_mcRg,Nui7Cnhrhrm4Ar2rcSHbIA,3
hkbwjnY42LDloMV84Yoy5g,1Kuuu75LVwr5-1OQ3Zv71w,4
L2ne7hSJDy0U6sBD8wVaQA,LzQ6FWDvXfqG0gJwNzrkow,2
59A-ZxUMOgIl2MAnySh-Aw,3WgM6mvYrPDxGJ5fADSkUw,4
xSyjJmHMYyoutsNznUWTqw,t770rFHYffrc_Rf_y9IFlQ,4
nEYPahVwXGD2Pjvgkm7QqQ,vvPzcOhbQn5fLQUAIxcP6A,4
jaDTgMqh4DzoLJrMrW3JcA,kOY6CQ4VijKg8PnCUsTXgg,4
o9XGClSBzCsQxbcCzTPdnQ,clvKNlfy-rzqiXlSjibv8g,5
KSS6v5fcZNoelu4eEZCFcw,r9rub_ajcb-3yYsYYD5apw,4
D1G8W0SgCbsKTv7cAqKcNg,nVyL22lcEZoUNoAMgfKOyQ,4
tH4brXlghqKn_9GbahrMTQ,s5ZdjjFX3CS2uS6_oVH7CQ,4
u2F_wCshIRLCKO0Un2R3ow,ueibmhF9VBoJ6qtpls63BA,4
JsKvjx4Qiwvof8RV3luTrw,0ayh3LxJwSbJEOlBCx9APA,4
hru2IDwSyN61sgWPtJw_hA,wQ3klyJeDhIQUIZS2X5r7Q,5
H4NhdCLWClmdNFe7ej7Njg,t770rFHYffrc_Rf_y9IFlQ,3
njgEC3foXamFUQxsTBeY5A,LvdvLtCbAriMJp6cjLm9EA,2
fFoRIzbwpMiv3BvfdtdlXQ,J2x_AMx591i6TK3xccEzqQ,4
q7MrNVt1FE23rwtWmPYWHg,rR_szXNwNQB-MgEoTElb8Q,5
iTmWHtltCtk0Gm55AOxrUA,Q9BXMPu2HnRDMq9X_2rHrQ,4
7PDm_RG8tTTKrauImGbPuQ,2K-XaFjaHUR8Dp6QAihITg,3
Pc2ezRRHcXUXWXmZutQPeg,VZUbvO-m-ceuoMPRM3-NrQ,3
4cW3iQW6JD1C8VxYP0eyXg,ek4oL7RAsh55jjj5mqUcQw,4
pb-v4zMXSnJ5AnblhBkWCQ,vvPzcOhbQn5fLQUAIxcP6A,3
nEYPahVwXGD2Pjvgkm7QqQ,kg4AP5am_IUczgp1neOvMw,3
KR7R5PrrbMsLMsNcntHvAA,-b9ZUSmcsGxutDSW1DIbdA,3
6Mflt7fworNLu031TDrDSA,ihUWFwY0r3ApW5aZ4Aqf9Q,3
